year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2023,1,AA,American Airlines Network,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",88.00,19.00,8.39,0.73,3.49,0.00,6.40,3.00,1.00,1226.00,365.00,219.00,217.00,0.00,425.00
2023,1,AA,American Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",222.00,41.00,13.45,1.22,11.56,0.00,14.78,6.00,0.00,2494.00,746.00,78.00,506.00,0.00,1164.00
2023,1,AA,American Airlines Network,DAB,"Daytona Beach, FL: Daytona Beach International",92.00,29.00,10.48,1.52,1.89,0.00,15.12,2.00,0.00,2556.00,984.00,528.00,136.00,0.00,908.00
2023,1,AA,American Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",2351.00,498.00,121.48,12.25,149.97,2.04,212.26,32.00,2.00,32655.00,7797.00,974.00,7161.00,107.00,16616.00
2023,1,AA,American Airlines Network,DEN,"Denver, CO: Denver International",693.00,180.00,50.75,7.84,74.60,0.76,46.05,11.00,1.00,10900.00,2392.00,872.00,3195.00,43.00,4398.00
2023,1,AA,American Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",12487.00,2553.00,646.71,78.88,892.49,9.43,925.48,413.00,16.00,240961.00,79240.00,11401.00,50792.00,301.00,99227.00
2023,1,AA,American Airlines Network,DSM,"Des Moines, IA: Des Moines International",211.00,51.00,13.89,0.62,14.79,0.00,21.70,4.00,0.00,3260.00,976.00,52.00,649.00,0.00,1583.00
2023,1,AA,American Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",296.00,62.00,22.93,2.34,10.12,0.00,26.60,6.00,0.00,3667.00,1393.00,111.00,418.00,0.00,1745.00
2023,1,AA,American Airlines Network,ECP,"Panama City, FL: Northwest Florida Beaches International",9.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,34.00,34.00,0.00,0.00,0.00,0.00
2023,1,AA,American Airlines Network,EGE,"Eagle, CO: Eagle County Regional",172.00,54.00,18.24,0.79,23.10,0.00,11.87,6.00,1.00,5295.00,1275.00,325.00,1158.00,0.00,2537.00
2023,1,AA,American Airlines Network,ELP,"El Paso, TX: El Paso International",240.00,47.00,16.83,2.10,11.06,0.00,17.01,4.00,0.00,4729.00,2040.00,128.00,738.00,0.00,1823.00
2023,1,AA,American Airlines Network,EUG,"Eugene, OR: Mahlon Sweet Field",33.00,5.00,3.56,0.00,0.02,0.00,1.42,0.00,0.00,295.00,225.00,0.00,1.00,0.00,69.00
2023,1,AA,American Airlines Network,EWR,"Newark, NJ: Newark Liberty International",705.00,243.00,52.78,6.98,120.11,3.17,59.96,15.00,0.00,13262.00,2640.00,449.00,5276.00,138.00,4759.00
2023,1,AA,American Airlines Network,EYW,"Key West, FL: Key West International",188.00,44.00,13.48,0.69,16.71,0.00,13.13,8.00,3.00,5158.00,1833.00,136.00,693.00,0.00,2496.00
2023,1,AA,American Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",164.00,46.00,18.02,1.34,8.90,1.00,16.74,3.00,0.00,3259.00,1322.00,771.00,392.00,55.00,719.00
2023,1,AA,American Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",471.00,93.00,28.01,3.77,33.46,0.00,27.77,12.00,0.00,6349.00,1447.00,211.00,2376.00,0.00,2315.00
2023,1,AA,American Airlines Network,GEG,"Spokane, WA: Spokane International",62.00,13.00,6.74,0.12,1.36,0.00,4.77,0.00,0.00,887.00,604.00,9.00,37.00,0.00,237.00
2023,1,AA,American Airlines Network,GRB,"Green Bay, WI: Green Bay Austin Straubel International",4.00,1.00,0.56,0.00,0.10,0.00,0.34,0.00,0.00,149.00,84.00,0.00,15.00,0.00,50.00
2023,1,AA,American Airlines Network,GRR,"Grand Rapids, MI: Gerald R. Ford International",138.00,38.00,13.42,1.09,11.02,0.00,12.47,1.00,1.00,2032.00,658.00,38.00,398.00,0.00,938.00
2023,1,AA,American Airlines Network,GSO,"Greensboro/High Point, NC: Piedmont Triad International",140.00,38.00,11.24,0.21,10.03,0.00,16.52,4.00,0.00,1963.00,459.00,15.00,480.00,0.00,1009.00
2023,1,AA,American Airlines Network,GSP,"Greer, SC: Greenville-Spartanburg International",136.00,32.00,8.96,2.03,7.52,0.00,13.48,2.00,0.00,1940.00,395.00,58.00,526.00,0.00,961.00
2023,1,AA,American Airlines Network,GUC,"Gunnison, CO: Gunnison-Crested Butte Regional",30.00,8.00,2.62,0.00,0.31,0.00,5.07,2.00,0.00,978.00,255.00,0.00,26.00,0.00,697.00
2023,1,AA,American Airlines Network,HDN,"Hayden, CO: Yampa Valley",40.00,4.00,0.16,0.26,1.36,0.00,2.23,0.00,2.00,530.00,3.00,87.00,111.00,0.00,329.00
2023,1,AA,American Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",202.00,58.00,15.28,0.19,35.67,0.00,6.86,3.00,1.00,2742.00,902.00,34.00,1440.00,0.00,366.00
2023,1,AA,American Airlines Network,HSV,"Huntsville, AL: Huntsville International-Carl T Jones Field",44.00,10.00,2.29,0.62,2.22,0.00,4.87,2.00,1.00,599.00,152.00,49.00,143.00,0.00,255.00
2023,1,AA,American Airlines Network,IAD,"Washington, DC: Washington Dulles International",131.00,33.00,11.82,0.26,6.15,0.00,14.76,3.00,0.00,2489.00,586.00,12.00,333.00,0.00,1558.00
2023,1,AA,American Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",427.00,117.00,25.46,3.61,49.25,1.00,37.68,6.00,5.00,7302.00,1338.00,1059.00,2480.00,15.00,2410.00
2023,1,AA,American Airlines Network,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",108.00,31.00,10.84,0.63,7.57,0.00,11.97,5.00,0.00,1558.00,487.00,77.00,294.00,0.00,700.00
2023,1,AA,American Airlines Network,ILM,"Wilmington, NC: Wilmington International",153.00,30.00,8.59,1.98,6.74,0.00,12.69,5.00,1.00,1685.00,310.00,81.00,426.00,0.00,868.00
2023,1,AA,American Airlines Network,IND,"Indianapolis, IN: Indianapolis International",419.00,113.00,36.19,3.78,25.93,1.00,46.10,9.00,0.00,8483.00,2788.00,237.00,999.00,32.00,4427.00
2023,1,AA,American Airlines Network,JAC,"Jackson, WY: Jackson Hole",63.00,23.00,8.15,2.76,4.77,0.00,7.32,1.00,0.00,3412.00,560.00,780.00,223.00,0.00,1849.00
2023,1,AA,American Airlines Network,JAX,"Jacksonville, FL: Jacksonville International",506.00,115.00,35.04,2.15,30.19,0.00,47.62,7.00,0.00,8388.00,2159.00,293.00,1874.00,0.00,4062.00
2023,1,AA,American Airlines Network,JFK,"New York, NY: John F. Kennedy International",1211.00,263.00,67.94,4.56,108.03,4.26,78.21,11.00,2.00,20483.00,7321.00,283.00,5451.00,197.00,7231.00
2023,1,AA,American Airlines Network,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",70.00,25.00,6.21,0.00,12.95,0.00,5.84,1.00,0.00,1115.00,375.00,0.00,410.00,0.00,330.00
2023,1,AA,American Airlines Network,LAS,"Las Vegas, NV: Harry Reid International",1040.00,251.00,68.08,7.54,115.02,1.79,58.57,10.00,5.00,15808.00,4964.00,881.00,5138.00,190.00,4635.00
2023,1,AA,American Airlines Network,LAX,"Los Angeles, CA: Los Angeles International",2387.00,567.00,179.14,14.45,237.36,4.79,131.26,30.00,2.00,46460.00,18044.00,1286.00,11841.00,266.00,15023.00
2023,1,AA,American Airlines Network,LBB,"Lubbock, TX: Lubbock Preston Smith International",43.00,17.00,6.89,0.41,6.28,0.00,3.42,2.00,0.00,1027.00,357.00,67.00,365.00,0.00,238.00
2023,1,AA,American Airlines Network,LGA,"New York, NY: LaGuardia",1663.00,466.00,101.66,15.13,217.32,3.19,128.70,41.00,3.00,33237.00,9025.00,722.00,11520.00,146.00,11824.00
2023,1,AA,American Airlines Network,LIH,"Lihue, HI: Lihue Airport",70.00,28.00,5.17,0.00,21.47,0.00,1.36,1.00,1.00,1096.00,309.00,0.00,719.00,0.00,68.00
2023,1,AA,American Airlines Network,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",91.00,19.00,4.32,0.52,6.37,0.00,7.79,1.00,0.00,1176.00,267.00,30.00,368.00,0.00,511.00
2023,1,AA,American Airlines Network,MCI,"Kansas City, MO: Kansas City International",412.00,82.00,27.33,0.88,17.51,1.57,34.71,10.00,0.00,6737.00,3309.00,69.00,815.00,95.00,2449.00
2023,1,AA,American Airlines Network,MCO,"Orlando, FL: Orlando International",1475.00,305.00,82.63,10.23,99.40,1.62,111.13,38.00,0.00,18437.00,4521.00,722.00,4929.00,84.00,8181.00
2023,1,AA,American Airlines Network,MDT,"Harrisburg, PA: Harrisburg International",68.00,14.00,8.47,0.48,3.18,0.00,1.87,2.00,0.00,1053.00,674.00,93.00,173.00,0.00,113.00
2023,1,AA,American Airlines Network,MEM,"Memphis, TN: Memphis International",333.00,79.00,29.51,1.98,17.61,1.99,27.92,7.00,1.00,5999.00,2159.00,201.00,1082.00,111.00,2446.00
2023,1,AA,American Airlines Network,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",128.00,20.00,7.99,0.56,5.31,0.00,6.13,5.00,0.00,978.00,289.00,69.00,222.00,0.00,398.00
2023,1,AA,American Airlines Network,MIA,"Miami, FL: Miami International",4297.00,856.00,268.55,22.49,336.78,3.62,224.55,40.00,4.00,68370.00,24561.00,1419.00,22287.00,92.00,20011.00
2023,1,AA,American Airlines Network,MKE,"Milwaukee, WI: General Mitchell International",160.00,26.00,8.78,0.00,4.26,0.00,12.96,4.00,0.00,1538.00,411.00,0.00,189.00,0.00,938.00
2023,1,AA,American Airlines Network,MSN,"Madison, WI: Dane County Regional-Truax Field",152.00,43.00,15.27,1.80,8.52,0.00,17.41,2.00,0.00,3263.00,822.00,258.00,345.00,0.00,1838.00
2023,1,AA,American Airlines Network,MSO,"Missoula, MT: Missoula Montana",9.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,AA,American Airlines Network,MSP,"Minneapolis, MN: Minneapolis-St Paul International",319.00,74.00,28.49,4.33,16.78,0.00,24.40,11.00,0.00,4452.00,1504.00,709.00,662.00,0.00,1577.00
2023,1,AA,American Airlines Network,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",483.00,106.00,34.55,2.77,36.74,0.00,31.94,9.00,0.00,6533.00,2416.00,351.00,1551.00,0.00,2215.00
2023,1,AA,American Airlines Network,MTJ,"Montrose/Delta, CO: Montrose Regional",62.00,8.00,2.44,0.00,2.76,0.00,2.80,3.00,0.00,635.00,367.00,0.00,150.00,0.00,118.00
2023,1,AA,American Airlines Network,MYR,"Myrtle Beach, SC: Myrtle Beach International",26.00,9.00,1.86,0.18,2.02,0.00,4.94,0.00,0.00,588.00,55.00,22.00,79.00,0.00,432.00
2023,1,AA,American Airlines Network,OGG,"Kahului, HI: Kahului Airport",171.00,50.00,13.84,0.39,32.00,0.00,3.78,2.00,1.00,2872.00,898.00,77.00,1501.00,0.00,396.00
2023,1,AA,American Airlines Network,OKC,"Oklahoma City, OK: Will Rogers World",240.00,60.00,24.57,0.38,12.02,0.00,23.02,8.00,0.00,4989.00,2479.00,27.00,615.00,0.00,1868.00
2023,1,AA,American Airlines Network,OMA,"Omaha, NE: Eppley Airfield",237.00,50.00,18.03,2.43,9.20,0.00,20.33,5.00,0.00,3617.00,1478.00,369.00,496.00,0.00,1274.00
2023,1,AA,American Airlines Network,ONT,"Ontario, CA: Ontario International",216.00,46.00,16.01,0.84,15.99,0.00,13.16,6.00,0.00,2140.00,585.00,93.00,565.00,0.00,897.00
2023,1,AA,American Airlines Network,ORD,"Chicago, IL: Chicago O'Hare International",3937.00,831.00,208.18,18.02,270.00,4.60,330.20,57.00,3.00,74394.00,25488.00,1638.00,15134.00,316.00,31818.00
2023,1,AA,American Airlines Network,ORF,"Norfolk, VA: Norfolk International",200.00,47.00,21.08,1.44,7.52,0.75,16.21,3.00,0.00,3014.00,1137.00,210.00,508.00,18.00,1141.00
2023,1,AA,American Airlines Network,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",441.00,106.00,31.13,2.73,47.10,0.35,24.70,10.00,0.00,6420.00,1649.00,581.00,2134.00,33.00,2023.00
2023,1,AA,American Airlines Network,PDX,"Portland, OR: Portland International",230.00,40.00,18.59,0.06,5.86,0.00,15.48,5.00,0.00,2635.00,1251.00,5.00,371.00,0.00,1008.00
2023,1,AA,American Airlines Network,PHL,"Philadelphia, PA: Philadelphia International",2966.00,537.00,146.50,17.29,150.62,1.38,221.21,22.00,3.00,47304.00,16751.00,1784.00,7407.00,38.00,21324.00
2023,1,AA,American Airlines Network,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4718.00,986.00,258.92,27.27,394.40,3.97,301.43,39.00,7.00,82764.00,34232.00,3110.00,17779.00,149.00,27494.00
2023,1,AA,American Airlines Network,PIT,"Pittsburgh, PA: Pittsburgh International",492.00,117.00,36.18,3.56,30.54,1.00,45.72,8.00,0.00,9616.00,3482.00,285.00,1439.00,24.00,4386.00
2023,1,AA,American Airlines Network,PNS,"Pensacola, FL: Pensacola International",108.00,41.00,20.19,0.71,7.31,0.00,12.79,5.00,3.00,2878.00,1492.00,56.00,269.00,0.00,1061.00
2023,1,AA,American Airlines Network,PSP,"Palm Springs, CA: Palm Springs International",182.00,37.00,8.98,2.07,10.95,0.00,15.00,3.00,0.00,2129.00,591.00,204.00,449.00,0.00,885.00
2023,1,AA,American Airlines Network,PVD,"Providence, RI: Rhode Island Tf Green International",100.00,19.00,9.32,0.65,1.49,1.00,6.54,1.00,0.00,941.00,433.00,46.00,60.00,23.00,379.00
2023,1,AA,American Airlines Network,PWM,"Portland, ME: Portland International Jetport",59.00,20.00,3.46,0.85,6.25,0.00,9.44,1.00,0.00,1243.00,270.00,293.00,214.00,0.00,466.00
2023,1,AA,American Airlines Network,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",784.00,167.00,58.68,5.91,24.80,3.77,73.84,10.00,2.00,13313.00,5504.00,503.00,1511.00,93.00,5702.00
2023,1,AA,American Airlines Network,RIC,"Richmond, VA: Richmond International",260.00,60.00,22.93,3.11,15.31,0.00,18.65,5.00,0.00,4310.00,1118.00,301.00,870.00,0.00,2021.00
2023,1,AA,American Airlines Network,RNO,"Reno, NV: Reno/Tahoe International",181.00,36.00,17.30,0.27,8.81,0.00,9.62,4.00,4.00,1841.00,853.00,31.00,376.00,0.00,581.00
2023,1,AA,American Airlines Network,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",56.00,9.00,1.74,1.89,1.52,0.00,3.85,0.00,0.00,681.00,57.00,61.00,35.00,0.00,528.00
2023,1,AA,American Airlines Network,RSW,"Fort Myers, FL: Southwest Florida International",441.00,93.00,27.41,3.73,41.03,0.00,20.83,11.00,1.00,7503.00,1815.00,327.00,2100.00,0.00,3261.00
2023,1,AA,American Airlines Network,SAN,"San Diego, CA: San Diego International",668.00,185.00,49.81,3.50,82.31,1.89,47.49,13.00,0.00,11279.00,3916.00,860.00,3542.00,193.00,2768.00
2023,1,AA,American Airlines Network,SAT,"San Antonio, TX: San Antonio International",563.00,159.00,54.62,3.27,42.08,0.00,59.03,8.00,0.00,8908.00,3100.00,179.00,1521.00,0.00,4108.00
2023,1,AA,American Airlines Network,SAV,"Savannah, GA: Savannah/Hilton Head International",175.00,44.00,12.17,2.90,10.82,0.00,18.12,3.00,1.00,3106.00,646.00,648.00,478.00,0.00,1334.00
2023,1,AA,American Airlines Network,SBA,"Santa Barbara, CA: Santa Barbara Municipal",143.00,28.00,12.35,0.68,9.54,0.00,5.43,5.00,2.00,1453.00,622.00,104.00,347.00,0.00,380.00
2023,1,AA,American Airlines Network,SBP,"San Luis Obispo, CA: San Luis County Regional",62.00,22.00,8.14,0.00,9.50,0.00,4.35,3.00,2.00,1916.00,844.00,0.00,554.00,0.00,518.00
2023,1,AA,American Airlines Network,SDF,"Louisville, KY: Louisville Muhammad Ali International",145.00,34.00,12.47,0.00,10.56,0.00,10.97,4.00,0.00,2068.00,941.00,0.00,572.00,0.00,555.00
2023,1,AA,American Airlines Network,SEA,"Seattle, WA: Seattle/Tacoma International",431.00,68.00,26.46,1.73,14.80,0.00,25.00,6.00,2.00,5935.00,2546.00,355.00,645.00,0.00,2389.00
2023,1,AA,American Airlines Network,SFO,"San Francisco, CA: San Francisco International",759.00,204.00,62.60,4.17,87.43,2.58,47.23,15.00,4.00,13652.00,4617.00,217.00,4292.00,121.00,4405.00
2023,1,AA,American Airlines Network,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",136.00,35.00,15.65,0.00,9.01,0.00,10.34,3.00,0.00,2113.00,869.00,0.00,488.00,0.00,756.00
2023,1,AA,American Airlines Network,SJU,"San Juan, PR: Luis Munoz Marin International",357.00,77.00,29.16,4.93,29.19,0.00,13.71,1.00,1.00,4138.00,1583.00,268.00,1348.00,0.00,939.00
2023,1,AA,American Airlines Network,SLC,"Salt Lake City, UT: Salt Lake City International",339.00,74.00,32.94,2.19,20.95,0.00,17.93,8.00,0.00,5030.00,2341.00,462.00,926.00,0.00,1301.00
2023,1,AA,American Airlines Network,SMF,"Sacramento, CA: Sacramento International",234.00,48.00,17.85,0.00,11.81,0.00,18.34,5.00,0.00,2705.00,991.00,0.00,657.00,0.00,1057.00
2023,1,AA,American Airlines Network,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",568.00,117.00,37.14,4.04,46.24,0.00,29.58,14.00,4.00,6350.00,2379.00,306.00,1691.00,0.00,1974.00
2023,1,AA,American Airlines Network,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",194.00,44.00,11.39,2.17,20.44,0.00,9.99,7.00,1.00,2596.00,558.00,109.00,1328.00,0.00,601.00
2023,1,AA,American Airlines Network,STL,"St. Louis, MO: St Louis Lambert International",486.00,111.00,39.31,3.39,23.17,0.00,45.12,9.00,1.00,7315.00,2340.00,308.00,829.00,0.00,3838.00
2023,1,AA,American Airlines Network,STT,"Charlotte Amalie, VI: Cyril E King",201.00,32.00,8.88,0.00,14.62,0.00,8.50,0.00,0.00,3670.00,1830.00,0.00,732.00,0.00,1108.00
2023,1,AA,American Airlines Network,STX,"Christiansted, VI: Henry E. Rohlsen",43.00,12.00,5.63,0.71,5.30,0.00,0.35,0.00,0.00,476.00,235.00,32.00,195.00,0.00,14.00
2023,1,AA,American Airlines Network,SYR,"Syracuse, NY: Syracuse Hancock International",112.00,31.00,6.34,0.86,9.74,0.37,13.69,1.00,0.00,1563.00,231.00,89.00,305.00,14.00,924.00
2023,1,AA,American Airlines Network,TPA,"Tampa, FL: Tampa International",1079.00,278.00,79.07,9.63,87.33,2.36,99.61,28.00,1.00,18573.00,4454.00,1393.00,4094.00,68.00,8564.00
2023,1,AA,American Airlines Network,TUL,"Tulsa, OK: Tulsa International",186.00,49.00,18.75,0.59,11.83,0.06,17.77,5.00,0.00,2357.00,873.00,19.00,418.00,2.00,1045.00
2023,1,AA,American Airlines Network,TUS,"Tucson, AZ: Tucson International",362.00,74.00,22.90,2.44,22.67,0.00,25.99,6.00,0.00,5042.00,1663.00,151.00,948.00,0.00,2280.00
2023,1,AA,American Airlines Network,TYS,"Knoxville, TN: McGhee Tyson",135.00,43.00,19.24,0.81,7.73,0.00,15.22,2.00,0.00,3754.00,1903.00,106.00,416.00,0.00,1329.00
2023,1,AA,American Airlines Network,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",109.00,34.00,11.56,2.85,8.31,0.00,11.28,2.00,2.00,4056.00,577.00,812.00,422.00,0.00,2245.00
2023,1,AA,American Airlines Network,XNA,"Fayetteville, AR: Northwest Arkansas National",68.00,17.00,6.28,0.89,2.00,0.00,7.82,2.00,0.00,2367.00,1444.00,50.00,87.00,0.00,786.00
2023,1,AS,Alaska Airlines Network,ABQ,"Albuquerque, NM: Albuquerque International Sunport",62.00,11.00,3.87,0.00,1.73,0.00,5.40,1.00,0.00,601.00,121.00,0.00,54.00,0.00,426.00
2023,1,AS,Alaska Airlines Network,ADK,"Adak Island, AK: Adak",8.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,AS,Alaska Airlines Network,ADQ,"Kodiak, AK: Kodiak Airport",51.00,4.00,1.92,0.00,0.30,0.00,1.78,2.00,2.00,247.00,135.00,0.00,22.00,0.00,90.00
2023,1,AS,Alaska Airlines Network,ANC,"Anchorage, AK: Ted Stevens Anchorage International",1119.00,181.00,45.98,5.82,69.62,4.18,55.40,20.00,1.00,7483.00,2082.00,248.00,2007.00,147.00,2999.00
2023,1,AS,Alaska Airlines Network,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",67.00,18.00,7.35,0.96,6.29,0.00,3.41,0.00,0.00,630.00,195.00,157.00,199.00,0.00,79.00
2023,1,AS,Alaska Airlines Network,AUS,"Austin, TX: Austin - Bergstrom International",250.00,63.00,15.65,1.40,36.37,0.00,9.58,12.00,3.00,2872.00,1208.00,56.00,1307.00,0.00,301.00
2023,1,AS,Alaska Airlines Network,BET,"Bethel, AK: Bethel Airport",58.00,8.00,3.86,0.32,1.25,0.00,2.57,1.00,0.00,391.00,184.00,29.00,22.00,0.00,156.00
2023,1,AS,Alaska Airlines Network,BNA,"Nashville, TN: Nashville International",52.00,13.00,6.63,0.00,2.56,0.00,3.81,1.00,0.00,630.00,421.00,0.00,99.00,0.00,110.00
2023,1,AS,Alaska Airlines Network,BOI,"Boise, ID: Boise Air Terminal",148.00,18.00,8.67,0.00,5.11,0.00,4.22,1.00,0.00,649.00,277.00,0.00,196.00,0.00,176.00
2023,1,AS,Alaska Airlines Network,BOS,"Boston, MA: Logan International",178.00,70.00,9.03,0.79,53.56,0.00,6.62,0.00,2.00,2623.00,526.00,114.00,1745.00,0.00,238.00
2023,1,AS,Alaska Airlines Network,BRW,"Barrow, AK: Wiley Post/Will Rogers Memorial",30.00,1.00,0.00,0.00,0.00,0.00,1.00,3.00,0.00,29.00,0.00,0.00,0.00,0.00,29.00
2023,1,AS,Alaska Airlines Network,BUR,"Burbank, CA: Bob Hope",145.00,21.00,5.59,1.17,6.53,0.00,7.71,2.00,2.00,822.00,327.00,47.00,197.00,0.00,251.00
2023,1,AS,Alaska Airlines Network,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",31.00,9.00,1.00,0.00,6.00,0.00,2.00,0.00,0.00,446.00,89.00,0.00,173.00,0.00,184.00
2023,1,AS,Alaska Airlines Network,BZN,"Bozeman, MT: Bozeman Yellowstone International",59.00,19.00,4.96,1.00,8.42,0.00,4.62,0.00,0.00,672.00,203.00,64.00,238.00,0.00,167.00
2023,1,AS,Alaska Airlines Network,CDV,"Cordova, AK: Merle K Mudhole Smith",60.00,11.00,1.74,0.00,3.82,0.00,5.44,0.00,1.00,412.00,71.00,0.00,84.00,0.00,257.00
2023,1,AS,Alaska Airlines Network,CHS,"Charleston, SC: Charleston AFB/International",27.00,5.00,0.09,0.00,4.05,0.00,0.86,0.00,0.00,163.00,5.00,0.00,118.00,0.00,40.00
2023,1,AS,Alaska Airlines Network,CLE,"Cleveland, OH: Cleveland-Hopkins International",31.00,4.00,1.17,0.00,1.59,0.00,1.24,0.00,0.00,112.00,41.00,0.00,34.00,0.00,37.00
2023,1,AS,Alaska Airlines Network,CMH,"Columbus, OH: John Glenn Columbus International",24.00,3.00,1.07,0.00,1.01,0.00,0.92,0.00,1.00,101.00,40.00,0.00,31.00,0.00,30.00
2023,1,AS,Alaska Airlines Network,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",31.00,13.00,2.80,0.00,8.79,0.00,1.40,0.00,0.00,462.00,174.00,0.00,244.00,0.00,44.00
2023,1,AS,Alaska Airlines Network,DAL,"Dallas, TX: Dallas Love Field",56.00,10.00,2.15,0.00,6.05,0.00,1.80,2.00,0.00,679.00,485.00,0.00,136.00,0.00,58.00
2023,1,AS,Alaska Airlines Network,DCA,"Washington, DC: Ronald Reagan Washington National",155.00,37.00,7.67,0.47,25.36,0.00,3.49,0.00,0.00,1369.00,425.00,9.00,736.00,0.00,199.00
2023,1,AS,Alaska Airlines Network,DEN,"Denver, CO: Denver International",143.00,44.00,7.51,0.00,23.68,0.00,12.81,0.00,0.00,1800.00,436.00,0.00,826.00,0.00,538.00
2023,1,AS,Alaska Airlines Network,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",155.00,26.00,9.72,1.18,10.99,0.00,4.11,7.00,0.00,1801.00,1067.00,38.00,373.00,0.00,323.00
2023,1,AS,Alaska Airlines Network,DTW,"Detroit, MI: Detroit Metro Wayne County",28.00,6.00,1.00,0.00,5.00,0.00,0.00,1.00,0.00,217.00,121.00,0.00,96.00,0.00,0.00
2023,1,AS,Alaska Airlines Network,ELP,"El Paso, TX: El Paso International",28.00,6.00,4.07,0.00,0.09,0.00,1.84,1.00,0.00,271.00,226.00,0.00,8.00,0.00,37.00
2023,1,AS,Alaska Airlines Network,EWR,"Newark, NJ: Newark Liberty International",269.00,78.00,16.24,2.02,41.82,0.00,17.92,8.00,3.00,4331.00,1053.00,114.00,2172.00,0.00,992.00
2023,1,AS,Alaska Airlines Network,FAI,"Fairbanks, AK: Fairbanks International",218.00,30.00,8.67,0.20,11.96,0.00,9.18,0.00,1.00,1084.00,405.00,10.00,346.00,0.00,323.00
2023,1,AS,Alaska Airlines Network,FAT,"Fresno, CA: Fresno Yosemite International",16.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2023,1,AS,Alaska Airlines Network,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",135.00,41.00,10.46,1.00,24.46,0.96,4.12,2.00,2.00,2623.00,736.00,16.00,1473.00,22.00,376.00
2023,1,AS,Alaska Airlines Network,GEG,"Spokane, WA: Spokane International",162.00,48.00,16.37,0.32,17.11,0.48,13.73,0.00,0.00,1900.00,777.00,6.00,466.00,12.00,639.00
2023,1,AS,Alaska Airlines Network,HNL,"Honolulu, HI: Daniel K Inouye International",326.00,106.00,22.24,1.59,63.91,0.00,18.26,5.00,7.00,5752.00,1305.00,105.00,2651.00,0.00,1691.00
2023,1,AS,Alaska Airlines Network,IAD,"Washington, DC: Washington Dulles International",110.00,31.00,9.02,0.95,13.79,0.00,7.23,1.00,0.00,2023.00,820.00,20.00,630.00,0.00,553.00
2023,1,AS,Alaska Airlines Network,IAH,"Houston, TX: George Bush Intercontinental/Houston",62.00,15.00,5.58,0.00,7.88,0.00,1.54,0.00,0.00,520.00,234.00,0.00,255.00,0.00,31.00
2023,1,AS,Alaska Airlines Network,IND,"Indianapolis, IN: Indianapolis International",31.00,8.00,4.87,0.81,0.74,0.00,1.58,0.00,0.00,478.00,359.00,21.00,43.00,0.00,55.00
